,imagepath,top1,top5,top5Result
2694,testdata/0664_13.png,0,0,"[('0077_01.png', array([[0.61173433]], dtype=float32)), ('1556_08.png', array([[0.5921541]], dtype=float32)), ('0696_12.png', array([[0.58585995]], dtype=float32)), ('0072_11.png', array([[0.5833685]], dtype=float32)), ('0842_06.png', array([[0.5819808]], dtype=float32))]"
2695,testdata/0924_12.png,1,1,"[('0924_17.png', array([[0.5286114]], dtype=float32)), ('0954_09.png', array([[0.44235831]], dtype=float32)), ('0295_18.png', array([[0.42521834]], dtype=float32)), ('0549_20.png', array([[0.36053056]], dtype=float32)), ('0061_17.png', array([[0.3527369]], dtype=float32))]"
2696,testdata/1353_13.png,0,0,"[('1571_17.png', array([[0.53537333]], dtype=float32)), ('1366_13.png', array([[0.5347984]], dtype=float32)), ('1596_04.png', array([[0.53183514]], dtype=float32)), ('1590_07.png', array([[0.50775576]], dtype=float32)), ('1329_10.png', array([[0.49999797]], dtype=float32))]"
2697,testdata/1061_19.png,0,0,"[('1234_15.png', array([[0.42939824]], dtype=float32)), ('0893_18.png', array([[0.4187162]], dtype=float32)), ('0717_02.png', array([[0.4039679]], dtype=float32)), ('0636_11.png', array([[0.38483217]], dtype=float32)), ('1054_01.png', array([[0.3726492]], dtype=float32))]"
2698,testdata/0556_19.png,0,0,"[('0941_14.png', array([[0.6888933]], dtype=float32)), ('0702_05.png', array([[0.6710719]], dtype=float32)), ('1606_02.png', array([[0.55606145]], dtype=float32)), ('0060_17.png', array([[0.54086107]], dtype=float32)), ('0835_17.png', array([[0.5282352]], dtype=float32))]"
2699,testdata/1559_03.png,0,0,"[('0922_02.png', array([[0.5141795]], dtype=float32)), ('0882_05.png', array([[0.51175994]], dtype=float32)), ('0858_11.png', array([[0.485961]], dtype=float32)), ('0875_18.png', array([[0.4759335]], dtype=float32)), ('1583_10.png', array([[0.47582918]], dtype=float32))]"
2700,testdata/1489_20.png,0,0,"[('0546_14.png', array([[0.6244503]], dtype=float32)), ('1618_10.png', array([[0.5852937]], dtype=float32)), ('1308_12.png', array([[0.5770952]], dtype=float32)), ('0389_15.png', array([[0.5386628]], dtype=float32)), ('0351_07.png', array([[0.521958]], dtype=float32))]"
2701,testdata/0207_19.png,0,0,"[('0206_20.png', array([[0.36382532]], dtype=float32)), ('0198_14.png', array([[0.35642177]], dtype=float32)), ('1065_12.png', array([[0.3491604]], dtype=float32)), ('0205_07.png', array([[0.3419546]], dtype=float32)), ('1589_04.png', array([[0.32607836]], dtype=float32))]"
2702,testdata/1208_03.png,0,0,"[('0855_02.png', array([[0.5403418]], dtype=float32)), ('1263_04.png', array([[0.49281806]], dtype=float32)), ('1219_16.png', array([[0.47643554]], dtype=float32)), ('0737_10.png', array([[0.47137854]], dtype=float32)), ('1257_16.png', array([[0.45593163]], dtype=float32))]"
2703,testdata/0488_17.png,0,0,"[('0778_02.png', array([[0.4859067]], dtype=float32)), ('0502_05.png', array([[0.4500587]], dtype=float32)), ('0510_13.png', array([[0.4441834]], dtype=float32)), ('1067_15.png', array([[0.41490167]], dtype=float32)), ('1405_12.png', array([[0.41123226]], dtype=float32))]"
2704,testdata/1402_13.png,0,0,"[('0550_03.png', array([[0.49734047]], dtype=float32)), ('0566_08.png', array([[0.46063042]], dtype=float32)), ('1495_05.png', array([[0.45534688]], dtype=float32)), ('1340_17.png', array([[0.43898502]], dtype=float32)), ('0240_07.png', array([[0.42775762]], dtype=float32))]"
2705,testdata/0135_13.png,0,0,"[('1160_12.png', array([[0.47294596]], dtype=float32)), ('0518_01.png', array([[0.43542165]], dtype=float32)), ('0872_05.png', array([[0.4032285]], dtype=float32)), ('0153_14.png', array([[0.40265614]], dtype=float32)), ('0080_05.png', array([[0.39523464]], dtype=float32))]"
2706,testdata/0282_07.png,0,0,"[('1485_17.png', array([[0.5606644]], dtype=float32)), ('1340_17.png', array([[0.53224826]], dtype=float32)), ('0121_10.png', array([[0.49320218]], dtype=float32)), ('1273_19.png', array([[0.4225853]], dtype=float32)), ('1606_02.png', array([[0.42218506]], dtype=float32))]"
2707,testdata/0300_04.png,0,0,"[('0321_04.png', array([[0.6085422]], dtype=float32)), ('0299_09.png', array([[0.5192106]], dtype=float32)), ('0303_20.png', array([[0.5095182]], dtype=float32)), ('0690_14.png', array([[0.50830156]], dtype=float32)), ('0297_16.png', array([[0.4876578]], dtype=float32))]"
2708,testdata/1580_10.png,0,0,"[('1230_10.png', array([[0.6002703]], dtype=float32)), ('1216_08.png', array([[0.51207244]], dtype=float32)), ('0799_18.png', array([[0.4906472]], dtype=float32)), ('1387_10.png', array([[0.48840615]], dtype=float32)), ('1219_16.png', array([[0.48073256]], dtype=float32))]"
2709,testdata/1166_04.png,0,0,"[('0168_12.png', array([[0.5429894]], dtype=float32)), ('0856_13.png', array([[0.5331888]], dtype=float32)), ('0091_17.png', array([[0.5009262]], dtype=float32)), ('1506_08.png', array([[0.491523]], dtype=float32)), ('0151_19.png', array([[0.48573068]], dtype=float32))]"
2710,testdata/0451_04.png,0,0,"[('1240_09.png', array([[0.467557]], dtype=float32)), ('1485_17.png', array([[0.466448]], dtype=float32)), ('1244_08.png', array([[0.42894977]], dtype=float32)), ('0411_18.png', array([[0.4282041]], dtype=float32)), ('0548_09.png', array([[0.42130613]], dtype=float32))]"
2711,testdata/1253_07.png,0,1,"[('1261_15.png', array([[0.6254718]], dtype=float32)), ('1267_17.png', array([[0.62530375]], dtype=float32)), ('1253_14.png', array([[0.61825967]], dtype=float32)), ('1264_03.png', array([[0.61628944]], dtype=float32)), ('1263_04.png', array([[0.59730965]], dtype=float32))]"
2712,testdata/0764_07.png,0,0,"[('0440_05.png', array([[0.47897536]], dtype=float32)), ('1591_17.png', array([[0.46614015]], dtype=float32)), ('0822_04.png', array([[0.45908177]], dtype=float32)), ('1433_16.png', array([[0.4584779]], dtype=float32)), ('1590_07.png', array([[0.45427933]], dtype=float32))]"
2713,testdata/0824_06.png,1,1,"[('0824_04.png', array([[0.5919616]], dtype=float32)), ('1418_06.png', array([[0.5112646]], dtype=float32)), ('1406_11.png', array([[0.50766265]], dtype=float32)), ('0089_12.png', array([[0.49063456]], dtype=float32)), ('0841_11.png', array([[0.4852532]], dtype=float32))]"
2714,testdata/1459_17.png,0,0,"[('1436_16.png', array([[0.4936234]], dtype=float32)), ('1466_06.png', array([[0.4927262]], dtype=float32)), ('0911_11.png', array([[0.48800418]], dtype=float32)), ('1461_05.png', array([[0.48074254]], dtype=float32)), ('1453_20.png', array([[0.47427756]], dtype=float32))]"
2715,testdata/0309_20.png,0,0,"[('0562_14.png', array([[0.4970592]], dtype=float32)), ('0925_17.png', array([[0.4820801]], dtype=float32)), ('0221_03.png', array([[0.47849163]], dtype=float32)), ('0564_14.png', array([[0.46255726]], dtype=float32)), ('0316_04.png', array([[0.46179986]], dtype=float32))]"
2716,testdata/0588_03.png,0,0,"[('0374_17.png', array([[0.6278486]], dtype=float32)), ('0378_05.png', array([[0.5013998]], dtype=float32)), ('1499_13.png', array([[0.4892995]], dtype=float32)), ('0387_17.png', array([[0.4568329]], dtype=float32)), ('0386_18.png', array([[0.4566295]], dtype=float32))]"
2717,testdata/1587_19.png,0,0,"[('1285_01.png', array([[0.5790654]], dtype=float32)), ('0185_16.png', array([[0.555755]], dtype=float32)), ('0485_09.png', array([[0.54214203]], dtype=float32)), ('1391_18.png', array([[0.5230104]], dtype=float32)), ('1149_11.png', array([[0.5013881]], dtype=float32))]"
2718,testdata/0458_20.png,0,1,"[('0009_08.png', array([[0.48810405]], dtype=float32)), ('1191_05.png', array([[0.48442578]], dtype=float32)), ('0458_18.png', array([[0.46922964]], dtype=float32)), ('0049_19.png', array([[0.45517874]], dtype=float32)), ('1132_08.png', array([[0.4511695]], dtype=float32))]"
2719,testdata/1308_17.png,0,0,"[('1289_17.png', array([[0.5365747]], dtype=float32)), ('1352_08.png', array([[0.5285597]], dtype=float32)), ('0743_16.png', array([[0.5045161]], dtype=float32)), ('1537_06.png', array([[0.4900494]], dtype=float32)), ('1144_09.png', array([[0.47135842]], dtype=float32))]"
2720,testdata/0382_13.png,0,0,"[('0366_04.png', array([[0.62138903]], dtype=float32)), ('0383_14.png', array([[0.6047157]], dtype=float32)), ('0369_12.png', array([[0.5833179]], dtype=float32)), ('1255_15.png', array([[0.58235306]], dtype=float32)), ('0800_04.png', array([[0.5732825]], dtype=float32))]"
2721,testdata/0035_07.png,0,1,"[('0058_08.png', array([[0.5560342]], dtype=float32)), ('0235_03.png', array([[0.5208427]], dtype=float32)), ('0035_17.png', array([[0.5133948]], dtype=float32)), ('0957_16.png', array([[0.4807185]], dtype=float32)), ('0875_18.png', array([[0.47532237]], dtype=float32))]"
2722,testdata/1502_07.png,0,0,"[('1049_12.png', array([[0.4984311]], dtype=float32)), ('0331_09.png', array([[0.48538148]], dtype=float32)), ('0240_07.png', array([[0.47439423]], dtype=float32)), ('1013_07.png', array([[0.46819478]], dtype=float32)), ('1621_11.png', array([[0.44662878]], dtype=float32))]"
2723,testdata/1480_04.png,0,1,"[('1539_19.png', array([[0.5585146]], dtype=float32)), ('1488_20.png', array([[0.5200439]], dtype=float32)), ('0112_04.png', array([[0.49534702]], dtype=float32)), ('0468_08.png', array([[0.4772423]], dtype=float32)), ('1480_18.png', array([[0.47166282]], dtype=float32))]"
2724,testdata/0200_10.png,0,0,"[('0208_14.png', array([[0.36062193]], dtype=float32)), ('0418_07.png', array([[0.2829622]], dtype=float32)), ('0864_17.png', array([[0.28165388]], dtype=float32)), ('0939_10.png', array([[0.28069562]], dtype=float32)), ('0634_04.png', array([[0.2612017]], dtype=float32))]"
2725,testdata/0551_10.png,1,1,"[('0551_13.png', array([[0.6470071]], dtype=float32)), ('1129_10.png', array([[0.5631783]], dtype=float32)), ('0054_18.png', array([[0.50347316]], dtype=float32)), ('0697_04.png', array([[0.48911205]], dtype=float32)), ('0351_07.png', array([[0.48296165]], dtype=float32))]"
2726,testdata/1066_10.png,0,0,"[('1120_16.png', array([[0.53720134]], dtype=float32)), ('1352_08.png', array([[0.5365265]], dtype=float32)), ('1286_14.png', array([[0.5005418]], dtype=float32)), ('0743_16.png', array([[0.50031465]], dtype=float32)), ('1132_08.png', array([[0.49886733]], dtype=float32))]"
2727,testdata/1306_12.png,1,1,"[('1306_04.png', array([[0.6434861]], dtype=float32)), ('1284_18.png', array([[0.6231532]], dtype=float32)), ('0391_13.png', array([[0.5825612]], dtype=float32)), ('1309_02.png', array([[0.5628916]], dtype=float32)), ('1092_20.png', array([[0.5601952]], dtype=float32))]"
2728,testdata/0309_08.png,1,1,"[('0309_03.png', array([[0.52458423]], dtype=float32)), ('0320_05.png', array([[0.50501347]], dtype=float32)), ('0925_17.png', array([[0.46152812]], dtype=float32)), ('0330_14.png', array([[0.43819872]], dtype=float32)), ('0081_08.png', array([[0.41956854]], dtype=float32))]"
2729,testdata/0631_12.png,0,0,"[('0670_12.png', array([[0.51586986]], dtype=float32)), ('1258_16.png', array([[0.51321435]], dtype=float32)), ('0809_13.png', array([[0.5110495]], dtype=float32)), ('0616_12.png', array([[0.4859687]], dtype=float32)), ('1252_20.png', array([[0.47703212]], dtype=float32))]"
2730,testdata/0971_13.png,0,1,"[('0967_06.png', array([[0.5518199]], dtype=float32)), ('1473_17.png', array([[0.44649675]], dtype=float32)), ('0971_11.png', array([[0.44267523]], dtype=float32)), ('0005_08.png', array([[0.41682082]], dtype=float32)), ('1187_01.png', array([[0.41318694]], dtype=float32))]"
2731,testdata/0586_06.png,0,0,"[('0263_20.png', array([[0.4888419]], dtype=float32)), ('0641_14.png', array([[0.45059976]], dtype=float32)), ('0248_13.png', array([[0.44304588]], dtype=float32)), ('0726_15.png', array([[0.43523133]], dtype=float32)), ('1544_18.png', array([[0.43389535]], dtype=float32))]"
2732,testdata/0503_18.png,0,0,"[('1260_15.png', array([[0.55742407]], dtype=float32)), ('1268_07.png', array([[0.53659594]], dtype=float32)), ('1208_13.png', array([[0.496525]], dtype=float32)), ('1257_16.png', array([[0.48728544]], dtype=float32)), ('1171_05.png', array([[0.47992864]], dtype=float32))]"
2733,testdata/1034_18.png,0,0,"[('1244_08.png', array([[0.50697744]], dtype=float32)), ('1429_01.png', array([[0.49936563]], dtype=float32)), ('0341_14.png', array([[0.4730597]], dtype=float32)), ('1388_11.png', array([[0.46941748]], dtype=float32)), ('1581_01.png', array([[0.44150296]], dtype=float32))]"
2734,testdata/0252_18.png,0,0,"[('0326_17.png', array([[0.56442475]], dtype=float32)), ('0255_05.png', array([[0.5407147]], dtype=float32)), ('0264_05.png', array([[0.51402676]], dtype=float32)), ('0259_18.png', array([[0.49494976]], dtype=float32)), ('0100_19.png', array([[0.4930756]], dtype=float32))]"
2735,testdata/0160_12.png,0,0,"[('1338_04.png', array([[0.53727925]], dtype=float32)), ('0191_17.png', array([[0.49062684]], dtype=float32)), ('1319_18.png', array([[0.48580128]], dtype=float32)), ('0861_02.png', array([[0.4749124]], dtype=float32)), ('1192_18.png', array([[0.47216153]], dtype=float32))]"
2736,testdata/1457_12.png,0,0,"[('0338_08.png', array([[0.6325394]], dtype=float32)), ('0099_14.png', array([[0.6304096]], dtype=float32)), ('1467_14.png', array([[0.5977229]], dtype=float32)), ('0911_11.png', array([[0.5578901]], dtype=float32)), ('1471_16.png', array([[0.5564513]], dtype=float32))]"
2737,testdata/0458_08.png,0,1,"[('1153_02.png', array([[0.5238695]], dtype=float32)), ('0458_18.png', array([[0.5179168]], dtype=float32)), ('0687_11.png', array([[0.50626975]], dtype=float32)), ('0774_16.png', array([[0.4636535]], dtype=float32)), ('1285_01.png', array([[0.44586188]], dtype=float32))]"
2738,testdata/1068_15.png,0,0,"[('0958_02.png', array([[0.5245238]], dtype=float32)), ('0758_04.png', array([[0.48860443]], dtype=float32)), ('0043_15.png', array([[0.48355013]], dtype=float32)), ('1079_14.png', array([[0.48113078]], dtype=float32)), ('0841_11.png', array([[0.4760747]], dtype=float32))]"
2739,testdata/0355_05.png,1,1,"[('0355_08.png', array([[0.72868264]], dtype=float32)), ('1507_19.png', array([[0.67535233]], dtype=float32)), ('0367_19.png', array([[0.6365043]], dtype=float32)), ('0383_14.png', array([[0.60051906]], dtype=float32)), ('0353_05.png', array([[0.56298053]], dtype=float32))]"
2740,testdata/1133_05.png,0,0,"[('1546_19.png', array([[0.5088689]], dtype=float32)), ('0088_06.png', array([[0.5072394]], dtype=float32)), ('1097_18.png', array([[0.43991417]], dtype=float32)), ('0584_09.png', array([[0.43006018]], dtype=float32)), ('1106_03.png', array([[0.40059677]], dtype=float32))]"
2741,testdata/1284_11.png,0,0,"[('1303_11.png', array([[0.6967635]], dtype=float32)), ('1316_11.png', array([[0.69504595]], dtype=float32)), ('1595_04.png', array([[0.58510196]], dtype=float32)), ('0789_04.png', array([[0.58050215]], dtype=float32)), ('0777_19.png', array([[0.57946336]], dtype=float32))]"
2742,testdata/1489_08.png,0,0,"[('0352_17.png', array([[0.48895323]], dtype=float32)), ('0363_06.png', array([[0.46169794]], dtype=float32)), ('1186_05.png', array([[0.4578617]], dtype=float32)), ('0262_12.png', array([[0.4564036]], dtype=float32)), ('1499_13.png', array([[0.44103903]], dtype=float32))]"
2743,testdata/0486_12.png,0,0,"[('0416_16.png', array([[0.5565406]], dtype=float32)), ('0912_11.png', array([[0.55619323]], dtype=float32)), ('0990_10.png', array([[0.5139828]], dtype=float32)), ('0243_19.png', array([[0.5031454]], dtype=float32)), ('0061_17.png', array([[0.4956256]], dtype=float32))]"
2744,testdata/0731_06.png,1,1,"[('0731_20.png', array([[0.50781524]], dtype=float32)), ('0946_07.png', array([[0.5027198]], dtype=float32)), ('0087_05.png', array([[0.49439085]], dtype=float32)), ('0759_06.png', array([[0.48317254]], dtype=float32)), ('0765_11.png', array([[0.4739455]], dtype=float32))]"
2745,testdata/0871_07.png,0,0,"[('0826_16.png', array([[0.5848198]], dtype=float32)), ('0851_09.png', array([[0.54521877]], dtype=float32)), ('0936_02.png', array([[0.5431875]], dtype=float32)), ('0872_05.png', array([[0.5431385]], dtype=float32)), ('0165_14.png', array([[0.5343586]], dtype=float32))]"
2746,testdata/1206_06.png,0,0,"[('1053_02.png', array([[0.5719447]], dtype=float32)), ('0784_20.png', array([[0.54953706]], dtype=float32)), ('0805_08.png', array([[0.5425503]], dtype=float32)), ('0722_05.png', array([[0.5418211]], dtype=float32)), ('0951_03.png', array([[0.54123735]], dtype=float32))]"
2747,testdata/1283_18.png,0,0,"[('1309_02.png', array([[0.61279297]], dtype=float32)), ('0277_12.png', array([[0.54773855]], dtype=float32)), ('1284_18.png', array([[0.5403905]], dtype=float32)), ('0117_12.png', array([[0.5228559]], dtype=float32)), ('0695_02.png', array([[0.51564324]], dtype=float32))]"
2748,testdata/1557_06.png,0,0,"[('1320_13.png', array([[0.6000798]], dtype=float32)), ('0854_09.png', array([[0.5967513]], dtype=float32)), ('0923_01.png', array([[0.5786704]], dtype=float32)), ('1404_10.png', array([[0.5779852]], dtype=float32)), ('0544_15.png', array([[0.5775528]], dtype=float32))]"
2749,testdata/0060_06.png,0,0,"[('0257_15.png', array([[0.51701325]], dtype=float32)), ('0366_04.png', array([[0.49164388]], dtype=float32)), ('0556_03.png', array([[0.46521914]], dtype=float32)), ('1370_17.png', array([[0.45552778]], dtype=float32)), ('1606_02.png', array([[0.4545046]], dtype=float32))]"
2750,testdata/1168_01.png,0,0,"[('1595_04.png', array([[0.47724706]], dtype=float32)), ('0653_18.png', array([[0.47198725]], dtype=float32)), ('0085_04.png', array([[0.46589172]], dtype=float32)), ('1303_11.png', array([[0.46460152]], dtype=float32)), ('0055_02.png', array([[0.4361341]], dtype=float32))]"
2751,testdata/0255_11.png,1,1,"[('0255_05.png', array([[0.68915296]], dtype=float32)), ('0032_08.png', array([[0.53747493]], dtype=float32)), ('0096_18.png', array([[0.51963246]], dtype=float32)), ('0253_01.png', array([[0.51010513]], dtype=float32)), ('0254_16.png', array([[0.450823]], dtype=float32))]"
2752,testdata/1384_05.png,0,0,"[('0441_10.png', array([[0.47552425]], dtype=float32)), ('1005_01.png', array([[0.47217423]], dtype=float32)), ('1336_06.png', array([[0.44504058]], dtype=float32)), ('1329_10.png', array([[0.4342582]], dtype=float32)), ('0838_03.png', array([[0.4238374]], dtype=float32))]"
2753,testdata/1033_11.png,0,0,"[('1503_01.png', array([[0.45252448]], dtype=float32)), ('1123_09.png', array([[0.4438528]], dtype=float32)), ('1301_07.png', array([[0.4426214]], dtype=float32)), ('1403_18.png', array([[0.44034943]], dtype=float32)), ('0851_09.png', array([[0.42854834]], dtype=float32))]"
2754,testdata/0504_11.png,0,0,"[('0675_06.png', array([[0.512256]], dtype=float32)), ('0233_09.png', array([[0.48386702]], dtype=float32)), ('0821_02.png', array([[0.4596345]], dtype=float32)), ('0476_10.png', array([[0.4499138]], dtype=float32)), ('0350_18.png', array([[0.41905922]], dtype=float32))]"
2755,testdata/1168_15.png,0,0,"[('1590_07.png', array([[0.53552276]], dtype=float32)), ('0159_01.png', array([[0.5234995]], dtype=float32)), ('0144_11.png', array([[0.4997257]], dtype=float32)), ('0419_03.png', array([[0.47895008]], dtype=float32)), ('1556_08.png', array([[0.47822753]], dtype=float32))]"
2756,testdata/0504_05.png,0,0,"[('0074_19.png', array([[0.5962808]], dtype=float32)), ('0478_06.png', array([[0.52652884]], dtype=float32)), ('0158_05.png', array([[0.52458036]], dtype=float32)), ('0799_18.png', array([[0.5155592]], dtype=float32)), ('0862_05.png', array([[0.5069345]], dtype=float32))]"
2757,testdata/1033_05.png,0,0,"[('1548_14.png', array([[0.39620447]], dtype=float32)), ('0704_14.png', array([[0.3938132]], dtype=float32)), ('1225_14.png', array([[0.3851514]], dtype=float32)), ('0240_07.png', array([[0.38212788]], dtype=float32)), ('1361_13.png', array([[0.38059995]], dtype=float32))]"
2758,testdata/1384_11.png,0,0,"[('1204_19.png', array([[0.37842682]], dtype=float32)), ('0164_07.png', array([[0.36244804]], dtype=float32)), ('0531_13.png', array([[0.35144722]], dtype=float32)), ('0492_03.png', array([[0.3459736]], dtype=float32)), ('1476_16.png', array([[0.34508312]], dtype=float32))]"
2759,testdata/0209_08.png,0,0,"[('0205_07.png', array([[0.40838367]], dtype=float32)), ('0206_20.png', array([[0.35709685]], dtype=float32)), ('0248_13.png', array([[0.3423284]], dtype=float32)), ('0098_18.png', array([[0.32478628]], dtype=float32)), ('0042_04.png', array([[0.32314613]], dtype=float32))]"
2760,testdata/1206_12.png,0,0,"[('1170_15.png', array([[0.55207056]], dtype=float32)), ('0459_03.png', array([[0.52101445]], dtype=float32)), ('1142_09.png', array([[0.50156194]], dtype=float32)), ('0448_16.png', array([[0.49298024]], dtype=float32)), ('0947_14.png', array([[0.48654705]], dtype=float32))]"
2761,testdata/0731_12.png,0,1,"[('0442_03.png', array([[0.57963705]], dtype=float32)), ('0042_04.png', array([[0.54933554]], dtype=float32)), ('0731_20.png', array([[0.54729676]], dtype=float32)), ('0799_18.png', array([[0.53394306]], dtype=float32)), ('0102_06.png', array([[0.52978563]], dtype=float32))]"
2762,testdata/0871_13.png,0,0,"[('0844_18.png', array([[0.55820966]], dtype=float32)), ('1296_07.png', array([[0.55310655]], dtype=float32)), ('1419_15.png', array([[0.53211546]], dtype=float32)), ('1181_07.png', array([[0.5155638]], dtype=float32)), ('1577_09.png', array([[0.5091239]], dtype=float32))]"
2763,testdata/0486_06.png,1,1,"[('0486_17.png', array([[0.5224061]], dtype=float32)), ('0926_17.png', array([[0.50987196]], dtype=float32)), ('0137_19.png', array([[0.46172178]], dtype=float32)), ('1444_17.png', array([[0.4356842]], dtype=float32)), ('0080_05.png', array([[0.4344902]], dtype=float32))]"
2764,testdata/0403_18.png,0,1,"[('0914_15.png', array([[0.5052575]], dtype=float32)), ('0229_09.png', array([[0.46871936]], dtype=float32)), ('0403_03.png', array([[0.46720463]], dtype=float32)), ('0913_06.png', array([[0.45349854]], dtype=float32)), ('0693_02.png', array([[0.45073742]], dtype=float32))]"
2765,testdata/0352_18.png,0,1,"[('0363_06.png', array([[0.6391187]], dtype=float32)), ('1227_07.png', array([[0.6012267]], dtype=float32)), ('0352_17.png', array([[0.5963619]], dtype=float32)), ('1295_09.png', array([[0.5958763]], dtype=float32)), ('0385_04.png', array([[0.587633]], dtype=float32))]"
2766,testdata/0060_12.png,1,1,"[('0060_17.png', array([[0.59113145]], dtype=float32)), ('0038_14.png', array([[0.51097786]], dtype=float32)), ('0700_15.png', array([[0.5076222]], dtype=float32)), ('1513_10.png', array([[0.506011]], dtype=float32)), ('1391_18.png', array([[0.49839842]], dtype=float32))]"
2767,testdata/0558_08.png,0,0,"[('0566_08.png', array([[0.5380013]], dtype=float32)), ('1499_13.png', array([[0.47932798]], dtype=float32)), ('0565_08.png', array([[0.46700615]], dtype=float32)), ('0247_18.png', array([[0.44379267]], dtype=float32)), ('0352_17.png', array([[0.44018465]], dtype=float32))]"
2768,testdata/1557_12.png,0,0,"[('0544_15.png', array([[0.65322506]], dtype=float32)), ('0403_03.png', array([[0.5613235]], dtype=float32)), ('0330_14.png', array([[0.53774047]], dtype=float32)), ('1323_03.png', array([[0.5194276]], dtype=float32)), ('0696_12.png', array([[0.514083]], dtype=float32))]"
2769,testdata/1068_01.png,0,1,"[('0733_06.png', array([[0.5141332]], dtype=float32)), ('0345_17.png', array([[0.48872137]], dtype=float32)), ('1068_20.png', array([[0.4789065]], dtype=float32)), ('0835_17.png', array([[0.4770953]], dtype=float32)), ('0973_15.png', array([[0.46976143]], dtype=float32))]"
2770,testdata/0355_11.png,1,1,"[('0355_08.png', array([[0.6207102]], dtype=float32)), ('0383_14.png', array([[0.592039]], dtype=float32)), ('0353_05.png', array([[0.55316514]], dtype=float32)), ('0366_04.png', array([[0.5462812]], dtype=float32)), ('0387_17.png', array([[0.5290679]], dtype=float32))]"
2771,testdata/1284_05.png,0,0,"[('1316_11.png', array([[0.45332453]], dtype=float32)), ('1290_16.png', array([[0.42587444]], dtype=float32)), ('0777_19.png', array([[0.42559302]], dtype=float32)), ('0843_17.png', array([[0.42326486]], dtype=float32)), ('1408_10.png', array([[0.41009974]], dtype=float32))]"
2772,testdata/1133_11.png,0,0,"[('0543_19.png', array([[0.5182436]], dtype=float32)), ('1303_11.png', array([[0.5176714]], dtype=float32)), ('1316_11.png', array([[0.5151041]], dtype=float32)), ('0700_15.png', array([[0.4938511]], dtype=float32)), ('1341_02.png', array([[0.48781958]], dtype=float32))]"
2773,testdata/0404_11.png,0,0,"[('0441_10.png', array([[0.55668974]], dtype=float32)), ('0913_06.png', array([[0.5217045]], dtype=float32)), ('0931_17.png', array([[0.4947468]], dtype=float32)), ('0468_08.png', array([[0.47966802]], dtype=float32)), ('1480_18.png', array([[0.47558177]], dtype=float32))]"
2774,testdata/0586_12.png,0,0,"[('0567_07.png', array([[0.5413328]], dtype=float32)), ('1311_16.png', array([[0.46515974]], dtype=float32)), ('0771_12.png', array([[0.44079083]], dtype=float32)), ('0587_11.png', array([[0.4396655]], dtype=float32)), ('1087_03.png', array([[0.4375152]], dtype=float32))]"
2775,testdata/1589_08.png,0,0,"[('1334_10.png', array([[0.46787572]], dtype=float32)), ('1176_14.png', array([[0.46773237]], dtype=float32)), ('0866_09.png', array([[0.456818]], dtype=float32)), ('0883_06.png', array([[0.45619035]], dtype=float32)), ('0833_18.png', array([[0.45500505]], dtype=float32))]"
2776,testdata/0631_06.png,0,0,"[('0809_13.png', array([[0.6547754]], dtype=float32)), ('1510_06.png', array([[0.52696204]], dtype=float32)), ('1514_12.png', array([[0.52106297]], dtype=float32)), ('0346_17.png', array([[0.51961637]], dtype=float32)), ('0670_12.png', array([[0.5147031]], dtype=float32))]"
2777,testdata/0971_07.png,0,0,"[('0969_02.png', array([[0.6564681]], dtype=float32)), ('0826_16.png', array([[0.5713283]], dtype=float32)), ('0324_08.png', array([[0.56487894]], dtype=float32)), ('0306_17.png', array([[0.52170193]], dtype=float32)), ('0916_06.png', array([[0.5125612]], dtype=float32))]"
2778,testdata/1306_06.png,0,0,"[('0505_20.png', array([[0.36831042]], dtype=float32)), ('1277_06.png', array([[0.3671509]], dtype=float32)), ('1310_15.png', array([[0.3561067]], dtype=float32)), ('1051_13.png', array([[0.35424972]], dtype=float32)), ('1278_01.png', array([[0.35361168]], dtype=float32))]"
2779,testdata/1383_18.png,0,0,"[('0845_13.png', array([[0.5286873]], dtype=float32)), ('1527_13.png', array([[0.49348497]], dtype=float32)), ('1577_09.png', array([[0.49006125]], dtype=float32)), ('0599_17.png', array([[0.48914635]], dtype=float32)), ('0257_15.png', array([[0.4779575]], dtype=float32))]"
2780,testdata/1457_06.png,0,0,"[('0092_14.png', array([[0.70251995]], dtype=float32)), ('0071_12.png', array([[0.64763296]], dtype=float32)), ('0408_14.png', array([[0.6252264]], dtype=float32)), ('0839_20.png', array([[0.6122705]], dtype=float32)), ('0001_10.png', array([[0.60924876]], dtype=float32))]"
2781,testdata/0160_06.png,0,0,"[('1523_03.png', array([[0.5357786]], dtype=float32)), ('1530_03.png', array([[0.53520167]], dtype=float32)), ('1527_13.png', array([[0.50366586]], dtype=float32)), ('1594_19.png', array([[0.50245285]], dtype=float32)), ('0221_03.png', array([[0.49746227]], dtype=float32))]"
2782,testdata/0880_01.png,0,0,"[('0867_17.png', array([[0.57432246]], dtype=float32)), ('1167_16.png', array([[0.555334]], dtype=float32)), ('0854_09.png', array([[0.5042091]], dtype=float32)), ('0916_06.png', array([[0.4876439]], dtype=float32)), ('1505_12.png', array([[0.48016292]], dtype=float32))]"
